name,Kind,Alcohol,Aroma,Taste,Finish
하쿠슈 DR,재패니즈 위스키,43.0,"오이, 페퍼민트","레몬, 유자, 포도, 허브",상쾌한
글렌피딕 그랑 크루 23년,싱글몰트 위스키,40.0,"사과 꽃, 구운 빵, 설탕에 절인 레몬","바닐라, 오크, 브리오슈, 샌달우드, 서양배 셔벗, 청포도","달콤한, 화려한"
아란 소테른 캐스크 피니시,싱글몰트 위스키,50.0,"아카시아 꿀, 시트러스, 그을린 오크","레몬, 바닐라, 건포도, 짭짤한","꿀, 살구, 멜론"
아란 포트 캐스크 피니시,싱글몰트 위스키,50.0,"시나몬, 구운 사과, 캐러멜","바닐라, 시트러스, 말린 과일, 견과류, 꿀","향신료, 쌉쌀한, 오렌지, 초콜릿, 체리"
아란 21년,싱글몰트 위스키,46.0,"달콤한, 향신료, 헤이즐넛","설탕에 절인 오렌지, 생강, 육두구, 다크 초콜릿","향신료, 쌉쌀한, 오렌지, 시트러스, 달콤한, 다크 초콜릿"
하이랜드 파크 21년,싱글몰트 위스키,46.0,"피트, 스모키","헤더 꿀, 오렌지, 생강, 바닐라빈","긴 여운, 스모키"
탈리스커 다크스톰,싱글몰트 위스키,45.8,"피트, 스모키, 바다 내음, 짭짤한, 사과 조림","신선한, 감초","스모키, 강렬한"
코마가타게 2020,싱글몰트 위스키,50.0,"아카시아 꿀, 바닐라, 잘 익은 자두",오렌지,"달콤한, 긴 여운"
글렌킨치 12년,싱글몰트 위스키,43.0,"보리, 아몬드, 헤이즐넛, 향기로운, 꿀","과일 조림, 와인, 꿀, 과일, 오크","은은한, 곡물, 우드, 신선한"
암룻 퓨전,싱글몰트 위스키,50.0,"몰트, 과일, 시트러스, 향신료, 달콤한, 옅은 피트","오크, 옅은 피트, 커피, 다크 초콜릿, 과일, 풍부한","마멀레이드, 향신료, 달콤한, 긴 여운"
라프로익 10년 43%,싱글몰트 위스키,43.0,"강한 스모키, 스파이시, 감초, 짭짤한, 달콤한","레몬, 바닐라, 배, 해초, 향신료, 후추","묵직한, 피트"
글렌모렌지 그랑 빈티지 1998,싱글몰트 위스키,43.0,"사과, 자두, 토피","오렌지, 초콜릿, 정향","건포도, 초콜릿"
글렌피딕 18년,싱글몰트 위스키,40.0,"나무, 사과, 시나몬, 포도","과일, 생강, 셰리",달콤한
발렌타인 21년,블렌디드 위스키,40.0,"풍부한, 달콤한, 사과, 꽃","감초, 스파이스, 균형 잡힌","긴 여운, 그윽한, 말린 과일"
이글 레어 10년,버번 위스키,45.0,"오렌지, 허브, 꿀, 오크","아몬드, 코코아, 바닐라",긴 여운
엘리먼츠 오브 아일라 피트 퓨어아일라,블렌디드몰트 위스키,45.0,"피트, 시트러스, 베이컨, 조개껍데기","캐러멜, 홍차, 스모키, 다크 초콜릿","구운 사과, 트러플 소금, 피트"
레벨 켄터키 스트레이트 버번 100프루프,버번 위스키,50.0,"견과류, 참나무, 바닐라, 백후추, 버터","견과류, 쿠키, 화이트 초콜릿, 자두, 오렌지","긴 여운, 스파이시"
컴파스 박스 헤도니즘,블렌디드 그레인 위스키,43.0,"바닐라, 캐러멜, 과일","블랙 체리, 향신료","오크, 밀크 초콜릿, 코코넛"
로크로몬드 12년,싱글몰트 위스키,46.0,"감귤, 배, 청사과","레몬, 바닐라, 복숭아, 비스킷","부드러운, 스모키"
에드라두어 10년,싱글몰트 위스키,40.0,"견과류, 말린 과일, 오렌지, 초콜릿, 캐러멜","건포도, 꿀, 자두, 크리스마스 케이크","스파이시, 오크, 따뜻한"
올드 파티큘러 탐두 21년 CS,위스키,48.0,"꽃, 살구, 귤, 레몬, 자두, 오렌지, 사과, 체리","멜론, 꿀, 오렌지, 살구, 패션프루트","말린 과일, 부드러운, 견과류"
올드 파티큘러 레칙 18년 CS,위스키,54.5,"훈제 베이컨, 피트, 달콤한, 몰트, 오렌지","달콤한, 마른 흙, 고기, 숯, 캐러멜, 레몬","오크, 짭짤한, 스모키, 피트"
탈리스커 8년 SR 2021,위스키,59.7,"달콤한, 짭짤한, 바다 내음, 몰트, 해초, 피트, 스모키","짭짤한, 피트, 스모키, 후추","긴 여운, 따뜻한, 스모키"
1792 풀 프루프 스토어픽 'by BARREL',버번 위스키,62.5,"바닐라, 캐러멜","강렬한, 진한","긴 여운, 달콤한, 스모키"
글렌드로낙 12년 논 칠 필터,싱글몰트 위스키,43.0,"달콤한, 바닐라, 진저, 과일","오크, 달콤한","풍부한, 긴 여운"
미쉘 쿠브어 베리 셰리드 1993 25년 CS,싱글몰트 위스키,48.0,"강렬한, 셰리, 바닐라, 아몬드, 허브","건포도, 체리, 자두, 오크, 나무, 타바코","긴 여운, 셰리, 스파이시, 초콜릿"
믹터스 US*1 싱글 배럴 라이 위스키,라이 위스키,42.4,"호밀, 후추, 참나무, 시트러스, 감귤","캐러멜, 바닐라, 오렌지","부드러운, 스파이시"
미쉘 쿠브어 뱅 죤,싱글몰트 위스키,48.0,"다크 초콜릿, 말린 과일, 견과류, 허브, 시리얼, 우드","후추, 시나몬, 피트, 스파이시","복합적인, 란시오, 비터"
미쉘 쿠브어 알바 싱글 캐스크,싱글몰트 위스키,45.5,"프루티, 오렌지, 바닐라","플로럴, 몰트, 사과, 복숭아, 꿀","꽃, 긴 여운, 강렬한, 오렌지 껍질"
1776 제임스 E.페퍼 라이,라이 위스키,50.0,"초콜릿, 민트, 꿀, 레몬","호밀, 오렌지, 풀, 바닐라, 초콜릿, 타닌",스파이시
글렌알라키 8년 코발 라이 쿼터 캐스크 우드 피니쉬,싱글몰트 위스키,48.0,"시나몬, 육두구, 스파이시, 정향","꿀, 버터스카치, 사과, 달콤한","긴 여운, 강렬한, 복합적인"
하이랜드 파크 15년,싱글몰트 위스키,44.0,"크렘 브륄레, 헤더 꿀, 계피","파인애플, 시나몬","피트, 스모키, 계피"
1792 바틀 인 본드,버번 위스키,50.0,"바닐라, 초콜릿, 캐러멜, 오크","바나나, 강렬한, 달콤한","호밀, 오크, 캐러멜, 가죽, 허브"
탈리스커 10년,싱글몰트 위스키,45.8,"오렌지, 배, 사과, 피트","과일, 스모키, 몰트, 후추","긴 여운, 온화한, 달콤한, 스파이시, 후추"
글렌드로낙 21년,싱글몰트 위스키,48.0,"블랙베리, 자두, 과일","셰리, 설탕에 절인 오렌지, 스파이시, 오트밀 쿠키","초콜릿, 푸딩, 자두, 시나몬, 긴 여운"
부쉬밀 16년,아이리쉬 싱글몰트 위스키,40.0,"버터, 건포도, 파인애플, 졸인 과일, 코코넛, 시리얼","둥근, 풍부한, 말린 과일, 브라질 너트, 몰트, 스파이시","긴 여운, 깊은, 헤이즐넛, 베리류, 달콤한, 밀크 초콜릿"
락 아일랜드,블렌디드 몰트 위스키,46.8,"바다 내음, 짭짤한, 바다 내음, 신선한","피트, 스모키, 꿀, 후추, 감초",긴 여운
글렌고인 18년,싱글몰트 위스키,43.0,"멜론, 사과, 캐러멜, 오크, 흑설탕","체리, 캐러멜, 토피, 셰리, 오일리","커피, 견과류, 스파이시, 마멀레이드"
글렌알라키 13년 마데이라 우드 피니쉬,싱글몰트 위스키,48.0,"바닐라, 살구, 바나나, 아몬드, 복숭아, 파인애플","바닐라, 당밀, 살구, 복숭아","아몬드, 자몽, 파인애플"
포치 구 8년,싱글몰트 위스키,43.0,"달콤한, 피트, 신선한, 풍부한","피트, 미묘한","긴 여운, 스모키, 달콤한"
포치 구 12년,블렌디드 몰트 위스키,43.0,"꿀, 스모키, 감초, 피트","시트러스, 감귤, 달콤한","긴 여운, 스모키, 부드러운"
올드 파 12년,블렌디드 위스키,40.0,"셰리, 시나몬, 오크, 허브","견과류, 오크, 캐러멜, 토피","스파이시, 과일, 스모키, 피트"
야마자키 DR,재패니즈 위스키,43.0,"딸기, 신갈나무 오크, 체리","라즈베리, 백도, 코코넛","바닐라, 달콤한, 시나몬, 깔끔한"
포 로지스 스몰배치,아메리칸 위스키,45.0,"산뜻한, 향신료, 과일, 달콤한, 오크, 캐러멜","온화한, 균형 잡힌, 풍부한, 잘 익은 과일, 레드베리","긴 여운, 부드러운"
카발란 솔리스트 포트 CS ‘이안 창’,싱글몰트 위스키,55.0,"견과류, 시트러스, 건포도","견과류, 초콜릿, 말린 과일, 복합적인","레몬, 패션프루트, 긴 여운, 달콤한"
BB&R 셰리 캐스크 스카치 몰트 위스키,블렌디드 몰트 위스키,44.2,"셰리, 말린 과일, 건포도, 자몽","붉은 과일, 자두, 살구, 베리, 배, 흑설탕","시나몬, 후추, 다크 초콜릿"
카발란 솔리스트 포트 CS,싱글몰트 위스키,57.8,"바닐라, 코코넛, 스파이스, 열대 과일","바닐라, 코코넛, 향신료, 신선한, 열대 과일","균형 잡힌, 달콤한, 바닐라, 오크, 향신료, 둥근, 실키"
카발란 올로로쏘 셰리 오크,싱글몰트 위스키,46.0,"말린 과일, 꽃, 견과류, 화사한","말린 과일, 셰리, 달콤한, 향신료","바닐라, 긴 여운, 우아한"
야마자키 12년,재패니즈 위스키,43.0,"바닐라, 복숭아, 오렌지, 오크, 자몽, 파인애플, 향신료","버터, 코코넛, 크랜베리","시나몬, 달콤한, 생강, 긴 여운"
아벨라워 아부나흐 배치 70,싱글몰트 위스키,61.2,"건자두, 온화한, 캐러멜, 포트 와인, 향신료","달콤한, 건포도, 오렌지 껍질","건포도, 생강, 자두, 후추"
포치 구 21년,블렌디드 몰트 위스키,43.0,"말린 과일, 오렌지, 스파이시, 바닐라, 오크","달콤한, 셰리, 피트, 스모키","스파이시, 긴 여운, 따뜻한"
조니워커 그린 15년,블렌디드 몰트 위스키,43.0,"꽃, 과수원, 과일, 흙내음","오크, 풍부한, 우드","피트, 스모키"
러셀 리저브 10년,버번 위스키,45.0,"바닐라, 오크, 캐러멜","바닐라, 스파이스, 오크","스파이스, 달콤한"
발베니 15년 싱글 배럴 셰리,싱글몰트 위스키,47.8,"설탕에 절인 과일, 아몬드","크리스마스 케이크, 토피, 청사과, 배","긴 여운, 셰리, 밀크 초콜릿, 말린 과일"
글렌드로낙 18년,싱글몰트 위스키,46.0,"퍼지, 설탕에 절인 체리, 복합적인","졸인 과일, 구운 호두, 초콜릿, 오렌지","향신료, 구운 빵, 복합적인, 긴 여운"
프로비넌스 토모어 10년,싱글몰트 위스키,46.0,"바닐라, 감귤, 시트러스, 구운 빵, 꿀","생강, 오렌지, 마카다미아, 레몬","육두구, 따뜻한, 바닐라, 코코넛"
프로비넌스 벤리니스 10년,싱글몰트 위스키,46.0,"사과 파이, 복숭아, 꽃, 구운 오크, 달콤한","생강, 시나몬, 스파이시, 감귤, 몰트, 짭짤한","캐러멜, 후추, 오렌지, 향신료, 따뜻한, 달콤한"
프로비넌스 발메낙 10년,싱글몰트 위스키,46.0,"오렌지, 마멀레이드, 갈색 설탕","생강, 시나몬, 바닐라, 시트러스, 감귤","버터, 토스트, 몰트, 캐러멜, 배"
아벨라워 12년 논 칠 필터,싱글몰트 위스키,48.0,"균형 잡힌, 부드러운, 잘 익은 사과","계피, 생강, 셰리, 초콜릿, 토피","달콤한, 따뜻한, 스파이시"
글렌알라키 11년 PX 셰리 우드 피니쉬,싱글몰트 위스키,48.0,"다크 초콜릿, 바나나, 건포도","파인애플, 육두구, 오렌지 껍질, 시나몬","다크 초콜릿, 헤더 꿀, 건포도"
벤리악 쿼터 캐스크,싱글몰트 위스키,46.0,"풍부한, 절인 과일, 바닐라, 신선한, 오크","설탕에 절인 배, 살구, 꿀","신선한, 스파이시, 보리"
시바스 리갈 18년,블렌디드 위스키,40.0,"말린 과일, 향신료, 버터, 토피","꽃, 다크 초콜릿, 스모키","부드러운, 긴 여운, 온화한"
글렌모렌지 오리지널 10년,싱글몰트 위스키,40.0,"감귤, 시트러스, 잘 익은 복숭아, 바닐라","과일, 꽃, 바닐라","오렌지, 복숭아, 깔끔한, 부드러운"
더 글렌리벳 15년,싱글몰트 위스키,40.0,"스파이시, 견과류, 과일","과일, 토피 초콜릿, 오크","진한, 헤이즐넛, 풍부한, 긴 여운"
더 글렌그란트 12년,싱글몰트 위스키,43.0,"사과, 꿀, 배, 시트러스, 감귤, 아몬드","바닐라, 사과 파이, 캐러멜","스파이시, 과일, 긴 여운"
잭 다니엘스,테네시 위스키,40.0,"달콤한, 과일, 스파이시, 후추","바나나, 바닐라, 토피, 향신료","부드러운, 꿀, 커피, 긴 여운"
발베니 싱글배럴 12년,싱글몰트 위스키,47.8,"꽃, 꿀, 미묘한 향신료, 사과, 오크, 코코넛","깊은, 바닐라 크림, 캐러멜, 풍부한","달콤한, 긴 여운, 쇼트브레드, 감초"
글렌알라키 10년 CS 배치 6,싱글몰트 위스키,57.8,"계피, 모카, 아몬드, 오렌지","꿀, 다크 초콜릿, 아몬드, 자몽","균형 잡힌, 긴 여운, 복합적인, 스파이시"
아드벡 위 비스티 5년,싱글몰트 위스키,47.4,"바닐라, 배, 후추, 신선한, 허브, 터키식 커피, 소나무","초콜릿, 피트, 훈제 베이컨, 유칼립투스, 아니스","코코아, 버터, 피트, 캐러멜, 고기, 짭짤한"
컴파스 박스 오차드 하우스,블렌디드 몰트 위스키,46.0,"꽃, 꿀, 리치, 사과, 홍차, 파인애플","과일, 몰트, 생강, 시나몬, 약간의 피트, 토피","바닐라, 스파이시"
와일드 터키 마스터스 킵 코너스톤 라이,라이 위스키,54.5,"바닐라, 구운 사과, 오크, 후추, 생강, 스파이스, 체리","후추, 사과, 계피, 정향, 캐러멜, 홍차, 감초, 꿀, 오렌지, 체리","후추, 긴 여운"
아벨라워 아부나흐 배치 71,싱글몰트 위스키,61.5,"건자두, 온화한, 캐러멜, 포트 와인, 향신료","달콤한, 건포도, 오렌지 껍질","건포도, 생강, 자두, 후추"
하이랜드 파크 CS 릴리즈 No.1,싱글몰트 위스키,63.3,"피트, 스모키, 제비꽃, 바닐라, 달콤한","부드러운, 토피, 헤더 꿀, 육두구, 향신료","크렘 브륄레, 시트러스, 감귤"
글렌알라키 9년 라이 우드 피니시,싱글몰트 위스키,48.0,"꿀, 오렌지, 계피, 육두구","버터스카치, 꿀, 정향","스파이시, 향신료, 풍부한"
SMOS 2011 쿨일라 10년,싱글몰트 위스키,48.0,"바질, 스모키, 피트, 허브","짭짤한, 달콤한, 캐러멜, 헤이즐넛","긴 여운, 꽃, 매실"
쿨일라 12년,싱글몰트 위스키,43.0,"배, 스모키, 아몬드 오일, 시트러스, 감귤","달콤한, 스모키, 오일리한, 짭짤한, 피트","달콤한, 레몬, 복합적인, 피트"
조니워커 더블 블랙,블렌디드 위스키,40.0,"건포도, 과일, 스모키, 피트","바닐라, 스파이스, 진한","긴 여운, 스모키"
잭 다니엘스 화이트 래빗 살롱,버번 위스키,43.0,"오크, 바닐라, 캐러멜","모카, 바나나, 진저 브레드","강렬한, 긴 여운, 스파이시"
몰트락 13년 SR 2021,싱글몰트 위스키,55.9,"오크, 레드커런트, 헤더, 허브","스파이시, 오크, 고기","바닐라, 흑후추, 허니서클"
카듀 14년 SR 2021,싱글몰트 위스키,55.5,"청포도, 청사과, 리치, 버터, 페이스트리","부드러운, 토피, 사과, 배","달콤한, 따뜻한, 백후추, 청사과"
글렌알라키 싱글 캐스크 2006 유럽 셀렉트 배치 4,싱글몰트 위스키,61.3,"넛맥, 바나나, 바닐라, 오렌지, 포도","꿀, 열대 과일, 자몽, 코코아, 헤더","계피, 넛맥, 와인, 파인애플"
쿨일라 15년,싱글몰트 위스키,61.5,"바닐라, 감귤, 시트러스, 짭짤한, 구운 고기","복숭아, 꿀, 향신료, 민트, 견과류","과일 잼, 꿀, 짭짤한, 후추, 허브"
고든 앤 맥페일 디스커버리 레칙 12년,싱글몰트 위스키,43.0,"피트, 삼나무, 바나나, 시트러스, 감귤","짭짤한, 피트, 스모키, 초콜릿, 토피, 감초","바닐라, 라임, 후추"
고든 앤 맥페일 코노세어 초이스 레칙 2001,싱글몰트 위스키,56.8,"사과, 시나몬, 데메라라 설탕, 토피, 과일 케이크","백후추, 블랙커런트, 태운 오크, 졸인 과일, 다크 초콜릿","스파이시, 스모키, 과일, 당밀"
고든 앤 맥페일 코노세어 초이스 레칙 1993,싱글몰트 위스키,54.1,"대추 야자, 사과, 향신료, 오렌지 껍질, 스모키","붉은 베리류, 생강, 팔각, 구운 아몬드, 민트","긴 여운, 향신료, 과일, 피트, 모닥불"
고든 앤 맥페일 코노세어 초이스 하이랜드 파크 2002,싱글몰트 위스키,57.9,"풀, 다크 초콜릿, 생강, 토피","자몽, 코코아, 바닐라, 견과류, 칠리","긴 여운, 섬세한, 팔각"
고든 앤 맥페일 코노세어 초이스 글렌카담 1991,싱글몰트 위스키,54.9,"시트러스, 감귤, 벌집, 흑설탕, 견과류, 바나나, 풋사과","코코넛, 초콜릿, 시리얼, 허브","달콤한, 과일, 향신료"
더 글렌그란트 60년,싱글몰트 위스키,52.8,"오렌지, 풍부한, 과일, 견과류, 시가","풍부한, 과일, 다크 초콜릿, 토피","무화과, 대추, 감초, 긴 여운, 스모키"
버팔로 트레이스,버번 위스키,45.0,"민트, 바닐라, 호밀","오크, 토피, 향신료, 호밀","바닐라, 우아한, 긴 여운"
베이커스 7년,버번 위스키,53.5,"과일, 캐러멜, 토피, 향신료","견과류, 달콤한, 바닐라, 오크, 커피","강렬한, 달콤한"
우드포드 리저브 버번,버번 위스키,43.2,"바닐라, 꿀, 스파이스","달콤한, 풍부한, 바닐라, 과일, 견과류, 스파이스",긴 여운
싱글톤 19년 SR 2021,싱글몰트 위스키,54.6,"과일 케이크, 말린 과일, 버터, 오렌지 껍질","비즈왁스, 생강, 오크, 청사과, 코코넛, 포도","바닐라, 스모키"
