name,Kind,Alcohol,Aroma,Taste,Finish
"라 스피네따, 바르바레스코 스타데리",레드 와인,14.5,"라즈베리, 스파이스, 민트","라즈베리, 신선한, 과일, 항신료, 민트","풍부한, 긴 여운, 항신료"
사시까이아,레드 와인,13.5,"장미, 꽃, 블랙베리, 허브, 아몬드, 스파이시","타닌, 토스트, 복합적인, 부드러운","산뜻한, 균형 잡힌, 긴 여운"
오이스터 베이 소비뇽 블랑,화이트 와인,13.0,"열대 과일, 시트러스, 레몬, 자몽","사과, 멜론, 풋사과, 복숭아, 파인애플","우아한, 신선한"
트림바크 게뷔르츠트라미너,화이트 와인,13.5,"꽃, 리치, 복숭아, 열대 과일, 파인애플","망고, 배, 패션프루트, 풋사과","군고구마, 꿀, 미네랄리티, 생강"
빈도로 프리미티보 디 만두리아,레드 와인,14.5,"오크, 바닐라, 자두, 초콜릿","자두, 블랙베리, 꿀, 스모키","체리, 블랙커런트, 과일 잼"
펜폴즈 빈 389 까베르네 쉬라즈,레드 와인,14.5,"배, 감초, 흑연, 오크, 바닐라","미네랄리티, 블랙커런트, 신문지, 민트","복합적인, 균형 잡힌"
마스카 델 타코 로시 피노 네로 로사토,로제 와인,12.5,"딸기 젤리, 수박, 향신료","딸기, 라즈베리, 미네랄리티, 신선한","복숭아, 배, 살구, 자몽, 우아한"
마스카 델 타코 루에따 피아노,화이트 와인,13.0,"멜론, 배, 복숭아, 감귤, 시트러스","리치, 사과, 열대 과일, 자몽","신선한, 복숭아, 우아한"
튜라 스푸만테,스파클링 와인,12.0,"시트러스, 감귤, 라임, 복숭아","청사과, 레몬, 버터","청량한, 상큼한, 과일"
19 크라임스 스눕 칼리 레드,레드 와인,14.1,"체리, 딸기, 블루베리, 바닐라","자두, 라즈베리, 잼, 초콜릿, 헤이즐넛, 후추","바닐라, 오크, 시나몬"
19 크라임스 업라이징 레드,레드 와인,15.0,"럼, 라즈베리, 블랙베리, 모카, 캐러멜, 감초","풍성한, 토피, 시나몬, 달콤한, 향신료","바닐라, 초콜릿, 타바코"
19 크라임스 레드 블렌드,레드 와인,13.5,"블랙베리, 오크, 타바코","바닐라, 초콜릿, 캐러멜, 버터, 부드러운","바닐라, 다크 초콜릿"
19 크라임스 까베르네 소비뇽,레드 와인,13.0,"바닐라, 오크, 레드커런트, 제비꽃, 오디","풍성한, 다크 체리, 블랙베리, 초콜릿","검붉은 과일, 후추, 긴 여운, 긴 여운"
19 크라임스 쉬라즈,레드 와인,14.5,"자두, 오디, 블랙베리, 바닐라","모카, 오크, 향신료","긴 여운, 다크 초콜릿, 타바코"
브리스데일 스파클링 쉬라즈,스파클링 와인,13.5,"자두, 블랙베리, 블랙 체리, 초콜릿, 오크","바닐라, 체리, 라즈베리, 실키, 타닌","실키, 풍부한, 부드러운"
리알토 모스카토,화이트 와인,7.0,"바나나, 파인애플, 망고","부드러운, 과일, 은은한","상쾌한, 청량한, 달콤한"
알레냐 리제르바 까바 브뤼,스파클링 와인,11.5,"감귤, 시트러스, 살구, 망고, 바나나","토스트, 풍부한","부드러운, 산뜻한, 과일"
리포타 프리미티보,레드 와인,14.0,"체리, 딸기, 라즈베리, 오크, 바닐라","베리류, 바닐라, 초콜릿, 타바코","묵직한, 부드러운, 스파이스"
위라위라 우드헨지 쉬라즈,레드 와인,14.5,"다크 초콜릿, 바닐라, 블랙베리, 자두","감초, 부드러운, 실키, 오크, 타닌, 허브","과일, 긴 여운, 삼나무, 생동감"
"도우, 오리건 피노 누아",레드 와인,12.8,"타트체리, 붉은 과일, 바닐라, 말린 꽃","진한, 코코아, 블랙 체리, 라즈베리","삼나무, 바닐라, 흙내음"
"도우, 샤르도네",레드 와인,14.5,"시트러스, 감귤, 레몬, 풋사과, 허니서클, 꽃","파인애플, 천도 복숭아",크리스피
"도우, 까베르네 소비뇽",레드 와인,14.9,"검붉은 과일, 흑설탕, 삼나무, 타바코","블랙 체리, 블랙베리, 블루베리, 자두, 감초","카시스, 오크"
트라피체 멜로디아스 말벡,레드 와인,13.5,"블랙베리, 자두, 블랙커런트","오크, 바닐라, 초콜릿","체리, 라즈베리, 딸기, 버섯"
트라피체 오크 캐스크 말벡,레드 와인,14.0,"체리, 후추, 바닐라, 오크","블랙 체리, 미네랄리티, 자두","스모키, 가죽, 타바코"
프레시넷 뀌베 드 프레스티지,스파클링 와인,12.0,"시트러스, 감귤, 레몬, 자몽, 라임","복숭아, 사과, 청사과, 살구, 바닐라, 버터, 미네랄리티","효모, 토스트, 브리오슈"
산 마르짜노 F 네그로아마로,레드 와인,14.5,"자두, 블루베리, 잼, 바닐라","오크, 초콜릿, 체리, 라즈베리","붉은 과일, 복합적인, 부드러운, 스파이시"
판티니 까살레 베끼오 몬테풀치아노 다브루쪼,레드 와인,13.0,"자두, 딸기, 오크, 바닐라","미네랄리티, 초콜릿, 블랙베리","체리, 딸기, 라즈베리"
투핸즈 엔젤스 쉐어 쉬라즈,레드 와인,15.0,"자두, 블루베리, 블랙베리","블랙베리, 바닐라, 초콜릿, 후추","계피, 허브, 오크, 풍부한"
클라우디 베이 소비뇽 블랑,화이트 와인,14.0,"라임, 시트러스, 감귤, 자몽","레몬, 열대 과일, 패션프루트","아스파라거스, 구스베리, 청량한"
코스타딜라 330 Slm,내추럴 와인(펫낫),10.0,"꽃, 사과, 배, 풋사과, 레몬, 오렌지","시트러스, 감귤, 오렌지, 구운 빵","요거트, 산뜻한, 청량한"
"이기갈, 샤또네프 뒤 파프",레드 와인,13.5,"가죽, 가죽, 흙내음, 삼나무, 버섯","오크, 자두, 블랙베리, 블랙 체리, 바닐라, 초콜릿, 미네랄리티","긴 여운, 타바코, 정향"
"파올로 사라코, 모스카토 다스티",스파클링 와인,5.5,"핵과류, 허브, 시트러스","복숭아, 배, 사과, 꿀, 리치","레몬, 라임, 파인애플"
빌라 욜란다 모스카토 다스티,스파클링 와인,5.5,"꽃, 꿀, 시트러스, 감귤","복숭아, 살구, 사과, 꿀, 배, 레몬","허니서클, 엘더플라워"
무초 마스 레드,레드 와인,14.0,"블랙베리, 레드베리","바닐라, 오크, 블랙베리, 자두, 체리, 초콜릿","타바코, 가죽, 스모키, 코코아"
루이 자도 샤사뉴 몽라셰,화이트 와인,13.0,"배, 복숭아, 바닐라, 꽃, 자몽","향긋한, 묵직한, 과일, 오크","긴 여운, 복합적인, 시트러스, 감귤"
랜드마크 오버룩 샤르도네,화이트 와인,14.2,"사과, 복숭아, 레몬, 자몽, 캐모마일","배, 멜론, 버터스카치, 미네랄리티, 꿀","오크, 버터, 바닐라, 토스트"
랜드마크 오버룩 피노 누아,레드 와인,14.4,"딸기, 감초, 삼나무, 흙내음","체리, 라즈베리, 자두, 후추","오크, 바닐라, 타바코, 가죽"
앙리 지로 에스쁘리 나뚜르 브뤼,스파클링 와인,12.0,"사과, 효모, 시트러스, 감귤, 자몽, 레몬","청사과, 배, 복숭아, 견과류","브리오슈, 토스트, 비스킷"
루이 자도 부르고뉴 블랑 꾸벙 데 쟈꼬뱅,화이트 와인,13.0,"복숭아, 배, 자몽, 꽃, 바닐라","풍부한, 배, 레몬, 부드러운","긴 여운, 균형 잡힌, 신선한, 과일"
루이 자도 부르고뉴 루즈 꾸벙 데 쟈꼬뱅,레드 와인,13.5,"딸기, 오크, 바닐라, 가죽","풍부한, 복합적인, 체리, 향신료","부드러운, 달콤한, 복합적인"
도멘 데 디아블 로제 봉봉,로제 와인,12.5,"달콤한, 베리, 미네랄리티","부드러운, 산뜻한, 복합적인","달콤한, 쌉쌀한, 실키"
1865 셀렉티드 빈야드 까베르네 소비뇽,레드 와인,14.5,"라즈베리, 체리, 스파이시, 복합적인","단단한 구조감, 균형 잡힌","우아한, 타닌, 긴 여운"
바로사 잉크 까베르네 소비뇽,레드 와인,14.5,"자두, 라즈베리, 다크 초콜릿, 블루베리","블랙베리, 민트, 진저, 타닌, 생동감","균형 잡힌, 자두, 과일, 긴 여운"
바로사 잉크 쉬라즈,레드 와인,14.0,"민트, 시나몬, 자두, 라즈베리","과일, 다크 초콜릿, 진득한, 타닌, 균형 잡힌","산뜻한, 실키"
샤또 데레즐라 토카이 아수 5 푸토뇨스,디저트 와인,12.5,"오렌지, 꽃, 꿀, 감귤, 시트러스","달콤한, 신선한, 꿀, 라임","살구, 파인애플, 꿀, 복숭아, 멜론"
샤또 데레즐라 토카이 푸르민트 드라이,화이트 와인,11.0,"풋사과, 시트러스, 감귤","미네랄리티, 사과, 살구","산뜻한, 라임"
7 컬러즈 브뤼 샤르마,스파클링 와인,12.0,"레몬, 청사과, 복숭아, 브리오슈","풍부한, 과일, 버터, 산미, 미네랄리티","신선한, 긴 여운"
레이디 지,레드 와인,13.5,"블랙커런트, 자두, 바이올렛","카시스, 후추, 블랙베리","흑연, 가죽, 오크, 바닐라"
체르보 볼란테 로쏘,레드 와인,13.5,"오레가노, 바질, 레드커런트, 체리","블랙커런트, 블랙 체리, 건포도","카카오, 흙내음, 타바코"
샤또 뚜르 세랑 2011,레드 와인,13.5,"라즈베리, 블랙커런트, 블랙 체리","후추, 스파이시, 우아한, 섬세한","카카오, 잼, 버섯, 은은한, 타닌"
메종 바불로 까베르네 소비뇽,레드 와인,13.5,"블랙베리, 자두, 조화로운","신선한, 타닌, 묵직한, 복합적인","긴 여운, 균형 잡힌"
메종 바불로 시라,레드 와인,13.0,"후추, 향신료, 체리","화려한, 복합적인, 산미","균형 잡힌, 향신료, 풍부한"
메종 바불로 샤르도네,화이트 와인,13.5,"꿀, 우아한, 바닐라","상큼한, 산미, 구운 빵","긴 여운, 부드러운"
메종 바불로 피노 누아,레드 와인,13.0,"블랙베리, 바닐라, 체리","잘 익은 과일, 체리, 조화로운","부드러운, 달콤한, 복합적인"
캔달 잭슨 빈트너스 리저브 까베르네 소비뇽,레드 와인,13.5,"오크, 바닐라, 가죽, 타바코, 커피","블랙베리, 블랙 체리, 석류, 자두, 카시스, 초콜릿","삼나무, 바닐라, 모카"
후안길 실버 라벨,레드 와인,15.0,"타바코, 커피, 흙내음, 가죽, 스모키","오크, 블랙베리, 블랙 체리, 자두, 캐러멜, 카시스","오크, 바닐라, 초콜릿, 삼나무, 정향"
투핸즈 브레이브 페이스,레드 와인,14.5,"라벤더, 검붉은 과일, 후추, 감초","달콤한, 블랙베리, 자두, 체리, 타닌, 흑연","긴 여운, 바닐라, 오크, 초콜릿, 커피, 가죽"
투핸즈 섹시 비스트,레드 와인,15.0,"라벤더, 검붉은 과일, 후추, 감초","달콤한, 블랙베리, 자두, 체리, 타닌, 흑연","긴 여운, 바닐라, 오크, 초콜릿, 커피, 가죽"
마츠 엘 레시오,레드 와인,14.5,"잘 익은 과일, 타닌, 초콜릿","강인한, 농익은, 과일, 바닐라, 다크 초콜릿","복합적인, 달콤한, 실키"
베를린 리슬링,화이트 와인,10.5,"꿀, 상큼한, 과일","과일, 달콤한, 산미",깔끔한
더 그레이프 그라인더 쉬라즈,레드 와인,13.5,"체리, 자두, 타바코, 오크, 시가","라즈베리, 자두, 블랙커런트","베리, 균형 잡힌, 부드러운 타닌"
더 그레이프 그라인더 슈냉 블랑,화이트 와인,12.8,"복숭아, 망고, 열대 과일, 아몬드","살구, 미네랄리티, 열대 과일, 프루티","가벼운, 산뜻한, 조화로운"
더 롱 독 블랑,화이트 와인,12.5,"레몬, 멜론, 열대 과일","배, 사과, 라임, 시트러스, 감귤, 미네랄리티","부드러운, 깔끔한, 상큼한, 파우더리"
더 롱 독 루즈,레드 와인,13.0,"체리, 딸기, 라즈베리, 정향, 감초","체리, 블랙베리, 자두, 사과, 아사이베리","오크, 바닐라, 초콜릿, 스파이시"
클림트 키스 뀌베 브뤼,스파클링 와인,11.5,"사과, 배, 시트러스, 감귤, 파인애플","청사과, 브리오슈, 모과, 살구, 복숭아","풍부한, 부드러운"
서브미션 까베르네 소비뇽,레드 와인,14.5,"검붉은 과일, 바닐라, 오크, 흑연","체리, 바닐라, 초콜릿, 향신료","블랙 체리, 블랙커런트, 삼나무"
서브미션 샤르도네,화이트 와인,13.5,"오크, 바닐라, 배, 청사과, 타임","바닐라, 버터, 파인애플, 오렌지, 망고","꿀, 미네랄리티, 레몬, 라임"
서브미션 레드 블렌드,레드 와인,14.5,"검붉은 과일, 체리, 딸기, 후추, 감초","블랙 체리, 블랙베리, 딸기, 자두, 잼","오크, 바닐라, 초콜릿, 타바코"
돈 니카노르 니에토 세네티네르 배럴 셀렉트 말벡,레드 와인,15.5,"체리, 건포도, 향신료, 미네랄리티","균형 잡힌, 타닌, 산미, 감칠맛","긴 여운, 깔끔한"
니에토 세네티네르 말벡 디.오.씨.,레드 와인,14.5,"붉은 과일, 잼, 제비꽃","체리, 건포도, 향신료, 캐러멜, 토스트","달콤한, 부드러운, 타닌, 긴 여운"
토브렉 우드커터스 쉬라즈,레드 와인,15.0,"베리, 코코아, 스파이시, 바닐라, 오크","블루베리, 다크 초콜릿, 블랙베리","긴 여운, 풍부한, 자두"
도멘 뚜르 생 미쉘 뀌베 뒤 리옹 CDP,레드 와인,15.0,"라즈베리, 체리, 딸기, 오크, 바닐라","자두, 블랙베리, 건포도","긴 여운, 후추, 감초, 시나몬"
로카 베스페라,레드 와인,15.2,"검붉은 과일, 바이올렛, 오크, 바닐라, 정향","블랙 체리, 자두, 석류, 허브","감초, 후추, 가죽, 흙내음"
발렌시소 까바마,레드 와인,15.0,"베리, 체리, 스파이스, 삼나무, 오크","블랙베리, 붉은 과일, 바닐라, 타바코","균형 잡힌, 가죽, 스모키, 경쾌한, 부드러운"
꼬또 데 이마스 그랑 리제르바,레드 와인,13.8,"가죽, 구운 빵, 스파이시, 코코넛","말린 과일, 붉은 과일, 블랙베리, 자두","바닐라, 스모키, 타바코, 흙내음"
블랙스 스테이션 까베르네 소비뇽,레드 와인,13.9,"과일, 초콜릿, 타바코","가죽, 블랙베리, 모카, 석류","달콤한, 오크, 코코아, 풍부한"
포르투 발도우로 토니 포트,주정강화(포트) 와인,19.5,"라즈베리, 무화과","견과류, 캐러멜, 헤이즐넛, 스파이스","달콤한, 꿀"
머드 하우스 소비뇽 블랑,화이트 와인,12.8,"레몬, 허브, 자몽, 망고","패션프루트, 복숭아, 사과, 배, 레몬",깔끔한
더 아톰 샤르도네,화이트 와인,13.5,"버터, 바닐라, 오크, 사과 꽃, 오렌지","핵과류, 청사과, 배, 복숭아, 코코넛","바나나, 레몬"
벡스 리슬링,화이트 와인,10.5,오렌지 꽃,"라임, 복숭아, 청사과, 살구","깔끔한, 시트러스, 감귤, 미네랄리티"
테일러 파인 토니 포트 와인,주정강화(포트) 와인,20.0,"베리, 부드러운","버터스카치, 무화과, 자두, 견과류, 스파이시","둥근, 부드러운, 풍부한, 딸기 잼"
테일러 셀렉트 리저브 포트 와인,주정강화(포트) 와인,20.0,"블랙베리, 과일 잼","레드베리, 포도, 아몬드, 향신료, 오크","달콤한, 산뜻한"
러시안 잭 소비뇽 블랑,화이트 와인,12.5,"구아바, 꽃, 라임, 레몬, 레몬 그라스, 리치","구스베리, 라임, 미네랄리티, 자몽, 패션프루트","과일, 망고, 산뜻한, 열대 과일, 허브"
칵번 스페셜 리저브 포트잔 2개,포트 와인,19.0,"초콜릿, 바닐라, 캐러멜, 건포도","자두, 블루베리, 잼, 부드러운","캐러멜, 다크 초콜릿, 긴 여운"
바로스 콜헤이타 1964 포트 와인,포트 와인,20.0,"말린 과일, 꿀, 견과류, 향신료","말린 과일, 캐러멜, 바닐라, 초콜릿","부드러운, 호두, 아몬드, 헤이즐넛"
바로스 콜헤이타 1974 포트 와인,포트 와인,20.0,"말린 과일, 꿀, 견과류, 향신료","캐러멜, 바닐라, 말린 과일, 초콜릿","부드러운, 호두, 아몬드, 헤이즐넛"
바로스 콜헤이타 1978 포트 와인,포트 와인,20.0,"말린 과일, 꿀, 견과류, 향신료","캐러멜, 바닐라, 말린 과일, 초콜릿","부드러운, 호두, 아몬드, 헤이즐넛"
바로스 콜헤이타 1996 포트 와인,포트 와인,20.0,"말린 과일, 꿀, 견과류, 향신료","캐러멜, 바닐라, 말린 과일, 초콜릿","부드러운, 호두, 아몬드, 헤이즐넛"
바로스 콜헤이타 1998 포트 와인,포트 와인,20.0,"말린 과일, 꿀, 견과류, 향신료","캐러멜, 바닐라, 말린 과일, 초콜릿","부드러운, 호두, 아몬드, 헤이즐넛"
바로스 콜헤이타 2001 포트 와인,포트 와인,20.0,"말린 과일, 꿀, 견과류, 향신료","말린 과일, 캐러멜, 바닐라, 초콜릿","부드러운, 호두, 아몬드, 헤이즐넛"
파논 토카이 에센시아,디저트 와인,2.5,"농밀한, 달콤한","파인애플, 시트러스, 감귤, 리치, 딸기, 말린 살구","꿀, 깔끔한, 균형 잡힌"
샤또 데레즐라 토카이 아수 6 푸토뇨스,디저트 와인,11.0,"꿀, 꽃, 레몬, 살구, 복숭아","말린 살구, 아몬드, 배, 사과, 버터","긴 여운, 오렌지, 마멀레이드, 미네랄리티"
